-16.58 (2.8203337328794573) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'lbfgs'}
-7.65 (0.7407277938679176) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'adam'}
-18.6 (5.945406031167263) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'sgd'}
-12.59 (1.845899095033869) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'lbfgs'}
-8.78 (1.5689213738299985) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'adam'}
-21.86 (6.362351283213858) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'sgd'}
-16.82 (4.3820741074197205) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'lbfgs'}
-8.07 (0.7438548060307271) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'adam'}
-22.43 (6.107712457992965) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}
-14.87 (1.8646254451212083) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'lbfgs'}
-8.26 (1.6333957168091202) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'adam'}
-17.85 (4.525175111187414) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'sgd'}
-14.01 (5.80810727322243) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'lbfgs'}
-8.08 (0.8707751685553201) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'adam'}
-18.36 (7.646173621193075) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'sgd'}
-14.71 (4.447872772691703) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'lbfgs'}
-6.92 (0.8029151199538114) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'adam'}
-18.51 (2.6811806829546323) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'sgd'}
-18.43 (4.239568517663936) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'lbfgs'}
-7.37 (0.9149214611490656) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'adam'}
-19.84 (6.7899633846144045) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'sgd'}
-13.01 (3.8565037704556677) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'lbfgs'}
-7.29 (0.9725998191143723) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'adam'}
-24.17 (3.3797868093409984) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'sgd'}
-19.32 (7.292268249307654) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'lbfgs'}
-8.1 (1.8286222939119134) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'adam'}
-18.8 (5.449282207396678) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}
-17.7 (5.694466605857494) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'lbfgs'}
-7.73 (0.7015081758127593) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'adam'}
-17.53 (4.889272959032396) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'sgd'}
-15.46 (4.585350007898237) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'lbfgs'}
-7.96 (0.8165893935754528) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'adam'}
-21.0 (7.4202854962841425) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'sgd'}
-14.71 (2.5554472363448553) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'lbfgs'}
-7.89 (0.6524891547885364) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'adam'}
-20.73 (7.357446622433737) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'sgd'}
-15.11 (4.747532336669293) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'lbfgs'}
-6.46 (0.39074897006105463) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'adam'}
-17.88 (8.301865876380907) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'sgd'}
-14.78 (4.079263702019823) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'lbfgs'}
-6.84 (0.7732093512615266) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'adam'}
-17.0 (5.282023502429322) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'sgd'}
-15.87 (4.742660617960395) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'lbfgs'}
-6.74 (0.5769558209187666) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'adam'}
-20.99 (4.264965711048786) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}
-13.64 (3.7718693842112585) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'lbfgs'}
-6.66 (0.8938815776821092) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'adam'}
-20.16 (7.679414789791669) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'sgd'}
-17.22 (3.2701587156695084) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'lbfgs'}
-7.18 (1.1453397698020358) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'adam'}
-21.76 (6.33531434518334) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'sgd'}
-17.11 (3.60210852139651) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'lbfgs'}
-8.52 (0.3037198391119872) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'adam'}
-18.52 (4.053224072608749) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'sgd'}
-12.45 (2.351715847153386) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'lbfgs'}
-9.4 (1.5727935654472436) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'adam'}
-18.08 (3.986807266883256) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'sgd'}
-17.1 (4.029757394836456) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'lbfgs'}
-8.47 (1.176620609790418) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'adam'}
-21.32 (5.293952553891593) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'sgd'}
-14.75 (2.9244644660927737) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'lbfgs'}
-8.73 (0.7617640625234482) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'adam'}
-20.27 (6.582903659587829) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}
-14.61 (4.545242645673382) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'lbfgs'}
-8.19 (0.8783535627286141) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'adam'}
-21.1 (4.771577073699214) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'sgd'}
-15.89 (5.220576754742652) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'lbfgs'}
-9.01 (1.158613693643833) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'adam'}
-22.58 (6.919004563723468) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'sgd'}
-14.43 (3.9215040842144755) with: {'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'lbfgs'}
-8.29 (1.6550855803298257) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'adam'}
-20.5 (6.449916649292817) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'sgd'}
-15.87 (7.743190575999682) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'lbfgs'}
-7.62 (1.3050868417459824) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'adam'}
-21.27 (7.163117127713221) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'sgd'}
-17.33 (4.818356560802228) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'lbfgs'}
-8.09 (1.1926464948039102) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'adam'}
-18.03 (4.05921495172258) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'sgd'}
-15.82 (3.56562198642642) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'lbfgs'}
-8.28 (0.8222014082543379) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'adam'}
-19.42 (6.249434501003066) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}
-17.94 (4.602294399339221) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'lbfgs'}
-7.85 (1.183264506604854) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'adam'}
-22.77 (10.106214744285037) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'sgd'}
-13.0 (3.955381810619311) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'lbfgs'}
-8.05 (0.21155401298780027) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'adam'}
-17.72 (9.628778257554293) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'sgd'}
-15.47 (5.238683543184745) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'lbfgs'}
-6.94 (0.765483084680934) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'adam'}
-17.67 (3.8629231324278432) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'sgd'}
-14.04 (4.083681098395094) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'lbfgs'}
-7.27 (1.2625042312124841) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'adam'}
-21.48 (7.488383519500795) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'sgd'}
-14.58 (4.500243960518849) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'lbfgs'}
-6.91 (0.8225443959862337) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'adam'}
-21.3 (5.314405976023362) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'sgd'}
-16.25 (3.1237864558303525) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'lbfgs'}
-7.13 (1.2035548473957534) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'adam'}
-19.85 (8.604639086765726) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}
-16.9 (5.2288395464771265) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'lbfgs'}
-6.41 (0.8003346680682486) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'adam'}
-23.44 (7.551937877518014) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'sgd'}
-16.54 (6.594779390598407) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'lbfgs'}
-6.69 (1.646048751026644) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'adam'}
-16.02 (2.40506263171171) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'sgd'}
-13.89 (3.7606824425810648) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'lbfgs'}
-7.29 (0.9006125506920073) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'adam'}
-22.92 (6.047578314582634) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'sgd'}
-15.69 (5.941371381457344) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'lbfgs'}
-7.11 (1.0673886542943833) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'adam'}
-21.11 (5.5742926399242565) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'sgd'}
-17.11 (6.174110253188631) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'lbfgs'}
-7.66 (1.5782572337331437) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'adam'}
-18.47 (4.645783170062984) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'sgd'}
-16.25 (5.5564018240900985) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'lbfgs'}
-7.02 (1.0323392228590877) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'adam'}
-17.89 (4.607468739898091) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}
-15.46 (6.131529821726932) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'lbfgs'}
-6.64 (1.0073084478179453) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'adam'}
-19.33 (6.998466334472061) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'sgd'}
-15.34 (4.54766840513869) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'lbfgs'}
-6.76 (1.1958440088029876) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'adam'}
-19.47 (5.717375428888937) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'sgd'}
-13.8 (3.396260187020358) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (100, 120), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'lbfgs'}
-8.1 (1.4001012548150533) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'adam'}
-17.88 (6.227887665033529) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'sgd'}
-16.58 (3.014385234238405) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'lbfgs'}
-8.65 (0.7356873833606594) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'adam'}
-18.99 (4.7928648007157255) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'sgd'}
-16.17 (3.6553526081615204) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'lbfgs'}
-8.7 (1.287159956943194) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'adam'}
-20.88 (7.8238793490605945) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'sgd'}
-17.04 (7.399166423160793) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'constant', 'max_iter': 1500, 'solver': 'lbfgs'}
-9.17 (1.0752670986058133) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'adam'}
-19.43 (6.585368302227562) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'sgd'}
-16.23 (4.148653797909879) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1000, 'solver': 'lbfgs'}
-8.7 (2.3668619967436295) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'adam'}
-21.83 (7.388034805074006) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'sgd'}
-14.02 (5.058066521965912) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1200, 'solver': 'lbfgs'}
-8.9 (0.8963499681528755) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'adam'}
-17.29 (1.9614120566063085) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'sgd'}
-14.5 (3.2687013310532933) with: {'activation': 'relu', 'alpha': 0.005, 'hidden_layer_sizes': (80, 80), 'learning_rate': 'adaptive', 'max_iter': 1500, 'solver': 'lbfgs'}
-7.54 (0.7315459142558598) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'adam'}
-20.35 (6.739589579523104) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'sgd'}
-15.58 (3.3967936182268352) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1000, 'solver': 'lbfgs'}
-7.29 (1.0637387526216637) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'adam'}
-23.33 (6.491431379610473) with: {'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (80, 120), 'learning_rate': 'constant', 'max_iter': 1200, 'solver': 'sgd'}
